Timestamp,Amount,Currency,Sender_ID,Recipient_ID,Sender_Country_Code,Recipient_Country_Code,Transaction_Type,Device_Type,Transactions_Last_24H,Avg_Transaction_Value_Last_30D,Is_New_Recipient,Is_Anomaly
2025-09-23 21:18:28.232641,1202.21,USD,d0154a75-4fff-4eab-a356-3af5d39c8b32,f309dfb5-ace9-438d-b737-52fb579aa3be,HN,WS,Transfer,Desktop,5,958.55,0,0
2025-09-14 12:56:01.689227,332.74,USD,caf179ae-2db7-44bd-9b94-7ec3bb1b8d7b,271777c5-082d-42bf-848e-bcd0182249b5,LU,HN,Payment,Mobile,6,325.05,1,0
2025-09-13 04:43:19.796592,371.35,USD,536d4e74-4141-412a-a431-f2229020c135,ee450cf3-a7ee-4e26-9f22-2974c59877c0,EG,US,Payment,Mobile,6,384.14,1,0
2025-09-27 04:58:00.905507,966.48,USD,3660f6e5-f257-4386-9275-fab07c0ee155,3fbc8329-3e85-4614-b853-0e0c70c5f6fb,US,NG,Payment,Mobile,9,793.41,1,0
2025-09-30 14:19:41.161617,9938.72,USD,889f9d3f-4ef0-4c77-a95c-8f4a7c5f1618,e71e4a62-0655-4326-b060-cd746771ceb5,NA,KY,Transfer,Desktop,25,740.8507921866191,1,1
2025-09-07 13:57:08.730896,83.44,USD,33c39f45-82c3-46f1-afb5-333b0c966633,761ef9e3-d7fe-4faf-b211-79a88c7bbeac,BH,SY,Payment,Tablet,5,66.16,1,0
2025-09-28 10:02:45.299784,705.83,USD,653d4c07-4438-4b9c-80c3-e6d389f9cbf7,d7ca996d-6a4e-4fbc-ab7c-4c7edbd681bb,TH,BZ,Transfer,Mobile,4,1030.22,1,0
2025-09-03 20:57:36.455396,431.41,USD,25d5d57f-6d79-4670-acd2-e10809709808,28adad62-408e-4c1d-aa6e-a8c6a9e09f21,WS,NA,Payment,Tablet,2,790.4,1,0
2025-09-05 22:00:18.705511,611.18,USD,47f8abeb-445c-43a9-a5f2-190309dbe604,90488b05-a2d7-4205-ae0e-be818bf98292,LR,SL,Transfer,Desktop,10,502.03,1,0
2025-09-17 10:03:11.799004,789.76,USD,224a77b8-cd29-4496-a8e5-45313c94ab39,b6bd2830-a49e-4e1b-b9b9-4156aecb6629,BI,LU,Payment,Tablet,3,961.36,0,0
2025-09-02 01:22:31.630271,700.15,USD,c52d58f5-f48b-4452-88fb-a18926c320c4,5dc8e554-d727-4ac9-a8cb-ca6fe09f64d6,CV,KR,Payment,Desktop,8,780.47,1,0
2025-09-14 22:30:08.048746,379.37,USD,fb0eb006-ff93-4be3-a33d-afa4b3bbf551,cde182eb-b0e4-4a4e-b054-0a3d9eb1673b,DK,AL,Transfer,Desktop,6,556.64,0,0
2025-09-12 02:11:53.743190,642.56,USD,aa5219e1-646c-48ea-8545-01f23ff90989,b148d292-0927-4ba9-abf1-34db38668c19,HT,BS,Transfer,Desktop,2,846.57,0,0
2025-09-05 18:30:02.558649,158.56,USD,60742af4-3b22-4e79-a5da-f18e5103081d,c1120662-2e01-4830-ad5f-f7156cab6e9c,KM,PW,Payment,Desktop,9,126.64,1,0
2025-09-25 10:24:30.371349,613.98,USD,426c5235-f3be-40a5-84b7-47c7ee039697,beda64d5-58d8-4d76-94c7-5faaa4d35fae,BG,PL,Transfer,Mobile,9,614.98,1,0
2025-09-11 16:25:28.182949,656.2,USD,00627729-ed70-4486-9e5e-7affcdd02e65,66e6fefb-7864-4dfa-9cbd-e054f0694b78,BB,ST,Transfer,Tablet,6,361.46,0,0
2025-09-27 06:21:37.736136,308.65,USD,66b1a9d0-be87-4614-8c0f-e0a1f7e7b2fe,23497a79-1ae8-46d5-a64b-174107524327,BG,PH,Payment,Desktop,3,457.64,0,0
2025-09-15 12:56:37.941885,183.98,USD,274d7450-b8cf-4dae-b5ba-d17c051390b7,14c7a48a-65dc-4bb8-a80a-b2b268a2c496,AM,GW,Transfer,Tablet,5,182.15,1,0
2025-09-13 15:09:58.055071,553.37,USD,df27e24c-c33b-47cb-b712-206488cffc41,ba10942c-b74a-4784-b40c-7d6bdb680a15,PA,AZ,Payment,Desktop,6,477.69,0,0
2025-09-14 08:15:30.610369,1027.36,USD,75020ca6-d21a-4993-bd32-dd588fdc5361,e864b223-127d-457f-b4b7-40fc5043e50d,MW,SM,Transfer,Desktop,7,926.65,0,0
2025-09-09 08:21:52.969829,555.98,USD,35886349-2b63-44de-a745-15ea3518ba39,42c17209-d82f-4e2f-a727-cdea47adb55a,MN,NI,Payment,Mobile,9,449.88,0,0
2025-09-21 19:30:27.204843,308.88,USD,c54da90c-f418-42cb-89ea-1489cf0bacc6,d0122796-ab63-4ecd-a45f-0bea34761487,BT,HR,Transfer,Desktop,8,287.26,1,0
2025-09-04 19:38:58.655191,695.43,USD,0b49c091-2525-44e4-8114-9a8aaa145e58,88e8f807-8f8b-4c65-b2fa-c4d23fb22f0c,SN,SI,Payment,Tablet,8,756.58,0,0
2025-09-10 04:06:37.190967,72.46,USD,40da2f3b-56bc-4820-8687-da8615fff58b,85820a75-9f3f-4b5e-a2bb-c5d5f15985cb,TL,ML,Payment,Tablet,6,98.92,1,0
2025-09-11 00:32:20.635744,221.68,USD,46bde2c9-99fb-4f9f-beac-aaf8723cd7d3,527efa1a-9483-45b9-b0a5-98a38db93ecc,UG,MN,Payment,Tablet,6,255.13,1,0
2025-09-12 17:48:38.707445,700.03,USD,04c19f3f-e239-46c9-b754-3e253f7aa104,d842eda8-9b0f-4e51-838f-53e34d442600,BR,ID,Payment,Tablet,7,771.23,1,0
2025-09-06 15:47:53.664791,1006.62,USD,5a069e2b-d79f-4a1e-8e9e-466a7875c122,5241f763-3539-4a69-8d5f-61792c3a5fcd,GB,CZ,Transfer,Mobile,2,830.54,0,0
2025-09-17 10:26:41.624657,222.81,USD,bad50782-3c82-4526-83bf-c5d1664e774a,c0f4b720-57d7-4b0c-9f5d-36dc133feff5,AU,GY,Transfer,Tablet,2,271.32,1,0
2025-09-29 03:20:07.551091,863.72,USD,70704819-eb1c-43a6-839d-9ea53c3d8050,48d693c6-09f8-4b3e-b137-bee75e89af8c,RO,SA,Payment,Tablet,2,810.41,0,0
2025-09-01 00:31:57.319243,409.58,USD,44850b40-f885-4115-8c4c-dbe95986ddc7,2b63aab5-9348-435e-a748-497cf838a1b4,AE,CI,Payment,Tablet,6,334.02,1,0
2025-09-05 21:42:24.757080,267.7,USD,b3fedb4b-b23f-4892-8753-a1391b827ac9,e32cfd2a-7cc5-409a-bca1-8bd3e1e21adc,JM,ES,Transfer,Desktop,9,279.99,1,0
2025-09-20 09:48:54.090322,785.75,USD,76a350bf-d17a-4a3a-b775-a54356411e83,0ca026a4-3fc8-4bd5-bf54-025de4e1cb41,GR,IE,Payment,Desktop,1,777.29,1,0
2025-09-14 17:52:21.144719,165.05,USD,db15fdb9-8c4e-4a50-8012-82645fada973,cf22561d-12fd-45cd-8698-4a475b81c038,NL,SA,Transfer,Desktop,2,174.33,1,0
2025-09-09 04:39:00.891515,403.29,USD,49478363-b819-4c36-afba-4526bcf5e962,bb550ecb-93fa-424b-a04f-13ddc8e50329,IR,LY,Transfer,Desktop,9,387.23,0,0
2025-09-20 06:32:16.363564,22167.44,EUR,fbb84d56-5ee0-4fdd-82a6-f095057c37bc,cb0947c3-a928-4941-ad6c-7b70fba58145,SD,NL,Payment,Mobile,2,464.02724519366916,1,1
2025-09-10 02:38:08.108088,412.66,USD,738dd043-96fa-4262-a9f4-bd77ea1bb094,ffd86dee-43c2-4ac2-9e44-222896b2a730,VN,US,Transfer,Desktop,3,419.52,1,0
2025-09-22 02:11:17.840388,243.0,USD,0d3e96dc-db71-439d-8f27-f0b3ceae3e6b,eaf6c996-887d-4e2a-8b29-b73d50cc820d,HN,LI,Transfer,Tablet,6,526.05,0,0
2025-09-22 21:32:29.052071,535.82,USD,fdc36d07-d660-46f0-bdf4-af85ede15f8f,c6460702-e06a-4509-ade3-822e422d4ae6,TV,TT,Payment,Tablet,3,618.21,0,0
2025-09-30 14:27:17.164291,30.21,USD,b0cf7d18-d974-4c05-9ba6-51edf9d9edde,eee64211-b9e9-4cbd-9830-d92f645bbc1e,PA,TL,Transfer,Unknown/API,150,814.9322150900416,0,1
2025-09-24 12:21:17.545491,690.12,USD,69a01f59-7c4e-411a-91d3-f504ed9099d2,d62c4254-88d3-44b4-b869-8e86430d78f4,GB,MZ,Transfer,Desktop,3,581.0,0,0
2025-09-17 18:28:53.605473,935.72,USD,635c1e93-bc9f-44e4-8edd-091bc942d5e9,e14e4bfa-6c29-439e-8e73-1263092c98fd,MX,CI,Transfer,Mobile,9,705.57,0,0
2025-08-31 19:32:54.071375,366.03,USD,f4715e2b-6414-4d3b-9c40-107a8a65c319,dc7937e3-702e-4ed0-bba8-e592524abae2,BF,BR,Transfer,Mobile,1,340.51,1,0
2025-09-11 19:31:12.902680,35.62,USD,cc4e0e6c-6d97-4b6d-be87-fa32dc479d24,a2485f39-288b-4ca5-aa1a-43cdad9ab9a4,MU,TL,Transfer,Tablet,5,57.67,1,0
2025-09-13 06:05:48.042852,421.58,USD,0c94f32f-72e5-4cce-accb-658b6d4c235e,450461ad-126a-4f86-a590-c03e36fb9034,ZA,MN,Transfer,Mobile,6,900.78,0,0
2025-09-29 22:50:06.964948,348.91,USD,fece9ca0-8381-41ff-a13d-df0c15f9761c,5b746d84-3268-45f5-b92b-5dd048ecbe00,YE,MZ,Transfer,Mobile,1,557.17,1,0
2025-09-27 00:29:27.262922,258.96,USD,d9a7e427-36a9-46a2-a3b2-3d45f95f8e78,21d6d762-aae4-45a1-8ed0-74c08a7d4fce,JM,HR,Payment,Desktop,7,581.99,0,0
2025-09-11 17:33:08.920822,558.36,USD,442ab32b-45f3-4df7-8c4e-3b54342c8cc2,ec893f11-9389-4989-a6ef-86e64da87c32,NR,SM,Payment,Desktop,1,572.17,0,0
2025-09-07 02:45:23.424118,196.82,USD,96e701aa-4a93-4f39-b607-402b1cf3abfb,6ce1a79d-ffc5-47e8-a9ab-8b19d3e8cb92,NP,CN,Transfer,Desktop,5,205.87,0,0
2025-09-16 18:29:13.825751,501.81,USD,0894b433-4b53-47cc-8ac5-9cae64ee076d,edd8b2e9-5b4e-43ef-b8a7-44cc0c7ba815,PK,PL,Payment,Desktop,6,378.11,1,0
2025-09-29 06:05:40.407835,423.74,USD,35f1c125-1daf-443e-a890-1f1abd0a87ff,71eee53e-a401-472a-bd48-e3c88f88dba7,PE,CZ,Payment,Desktop,7,909.92,0,0
2025-09-02 06:42:15.359939,544.57,USD,b15667d4-6816-42af-afb4-5e6311a792bd,d4c76c21-2b02-44fa-8f4d-374b1a8c5bd5,IR,BB,Payment,Tablet,3,824.23,0,0
2025-09-14 21:25:44.570785,710.9,GBP,03779e5e-5b54-4372-8d98-da0067621549,6a8c1f23-6951-4415-87fb-b6f865e8df80,RU,AE,Payment,Desktop,2,350.52341752501803,1,1
2025-09-17 20:53:49.734370,1846.78,USD,3cefa518-f4f3-4e45-8e03-677f0ff3e32b,ce1696a8-d77a-400f-8bd7-c17c737ad14a,WS,DM,Transfer,Desktop,7,997.69,1,0
2025-09-20 01:33:19.621967,1293.41,USD,70d56320-ff89-4837-b8be-2797cee10f8d,dc37aa5b-5557-428f-bfbb-bac7724c8948,BH,BW,Payment,Desktop,3,809.45,0,0
2025-09-17 15:43:51.642493,587.32,USD,4cbb5b7b-020d-4f50-8033-3da21ae08e65,3c817c71-0ee3-43d5-b41a-cfb10d3a3327,TJ,SZ,Payment,Desktop,7,732.38,1,0
2025-09-20 11:16:02.764102,807.04,USD,91e50dce-68ad-4ad5-8522-bd072d2d400d,3e63a4b2-883b-4322-b0b8-cb62fd82fa55,SA,AF,Transfer,Mobile,9,865.8,1,0
2025-09-22 14:58:48.644546,175.06,USD,ab2abd2b-c2e0-447e-83d2-432e4cbab825,32d12709-4d07-4f52-b2d3-db9d88b202c6,CI,CZ,Transfer,Tablet,6,203.35,1,0
2025-09-17 02:09:39.545111,97.24,USD,1cf6c6cf-3b5d-4f65-b489-bf0591e0ff3a,9ff56a0c-9165-4ae9-b145-e16617e95edb,BF,AT,Payment,Mobile,3,130.41,1,0
2025-09-09 05:47:14.604126,727.65,USD,00e6c0ce-3b3d-4c23-8fb2-7eed6568453e,ddba8f23-e8b6-42cc-9ffb-18ec657a16c9,RW,GH,Transfer,Desktop,1,648.84,0,0
2025-09-12 09:29:04.329694,1009.84,USD,b120888b-b9bd-4c7e-83ff-efd353c96272,5ff34dd2-5319-48c0-8fec-fe62aca09bd2,TN,SY,Payment,Mobile,10,738.23,1,0
2025-09-05 01:07:02.641516,169.18,USD,53b01035-9823-4d98-942d-3b9bde026475,b7c1c423-f4c9-419e-8f59-a525ee54f35f,NL,AT,Transfer,Mobile,9,137.08,1,0
2025-09-29 14:22:15.433874,557.12,USD,b6df8cde-c20a-4aac-afb3-6a5e93cac55a,0fe0ae93-b1e2-4f47-a355-81c94c0133ff,JM,CG,Payment,Tablet,10,536.8,1,0
2025-09-29 19:24:24.336518,526.93,USD,530b84af-25b2-4d4f-bd0a-e381c79a2a67,66cbd345-1a75-412e-b3ff-3a481d68d6e3,TR,HN,Transfer,Tablet,4,628.9,0,0
2025-09-04 11:04:37.739216,1842.31,GBP,55bff412-accc-476b-a7fa-03be6fd1aaf8,2085f43f-9c83-4e32-9ea4-df617a1ab644,RU,AE,Payment,Desktop,2,772.8029648035603,1,1
2025-09-01 04:34:45.077872,85.6,USD,b505fbfd-8d80-41bb-be20-a1cc9ece6256,8b5ba553-7256-443b-9a99-2ea98e0f1a8e,AG,MH,Transfer,Mobile,8,72.39,0,0
2025-09-19 00:22:23.275484,116.99,USD,bc3ce76b-dea9-478f-9d28-b5fa244c4946,d0302611-6863-460b-9043-a8808f48fd5f,ZA,LK,Transfer,Desktop,5,113.64,1,0
2025-09-04 01:01:14.816714,830.5,USD,45e2065b-4555-4fc2-aad3-9589c2120465,9f4a21a8-9a02-461b-8e80-8506d4c880ab,LC,AZ,Payment,Tablet,10,599.79,0,0
2025-09-17 17:00:33.430398,792.46,USD,167a9a5d-8b4f-49d6-94d9-7022bf676691,5822b9c9-ea4b-4fcb-a02f-89054bc509ab,ID,SL,Payment,Mobile,4,737.12,1,0
2025-09-20 22:17:11.173687,327.07,USD,a9110e6b-3842-47db-be41-e78b75aaea73,e1eecb49-f2aa-4473-9a50-6bef450acb3f,SZ,TM,Payment,Tablet,10,280.79,0,0
2025-09-16 16:31:28.651263,600.0,USD,07271266-a538-4eea-9e90-dc5a998ba340,9ff0c336-9690-4b22-801b-6e0e71fd7539,TD,UG,Transfer,Desktop,10,447.99,1,0
2025-09-18 22:03:14.104079,385.24,USD,6274a717-fc7c-44c8-ab04-d2768f387ab6,0942d3e9-4965-4018-850a-be426da446f7,ST,TN,Transfer,Tablet,7,569.48,1,0
2025-09-11 15:14:49.863541,631.77,USD,5187f8f8-1774-411f-a784-935241d1f64f,68bd6294-20b8-4372-9d38-c62cb12b28a6,SY,SR,Payment,Tablet,5,339.69,1,0
2025-09-22 16:53:00.101762,325.31,USD,ba1435ab-0d5f-4e34-aab6-3219e95ccca2,43480b75-d4ef-46b3-b9e6-d845be1b5973,BS,BS,Payment,Desktop,3,547.87,0,0
2025-09-10 01:26:28.621885,560.2,USD,fb896422-90e9-4832-b509-70b6415ff4a7,dd02c156-4e88-4029-91db-f901613f1e9a,SR,AR,Payment,Desktop,6,592.66,1,0
2025-09-26 20:35:37.691554,185.75,USD,274d7450-b8cf-4dae-b5ba-d17c051390b7,ca3941af-e1d0-4b07-8a3e-7ecccab18064,AM,NP,Transfer,Tablet,5,172.2,0,0
2025-09-19 20:24:01.546048,276.23,USD,25bdbe1d-2399-4b1c-ba56-b410111d6ab2,6037ffa6-ef04-42be-8ce7-8be5ba61bd89,AL,NZ,Transfer,Desktop,4,253.1,0,0
2025-09-04 10:30:55.638306,571.05,USD,92f0976a-b22a-461d-91c9-d06de7fdfb82,9f4d7556-3219-42c4-9982-443fecc56761,EG,KZ,Payment,Desktop,3,406.76,0,0
2025-09-04 18:54:17.236798,758.42,USD,02410af0-39e3-4a0a-8b9d-3d89674aa55c,967c50b8-84d0-4622-9af9-a95b13fa7249,IE,MA,Transfer,Desktop,2,946.04,1,0
2025-09-08 18:46:03.168867,308.02,USD,8c08465b-5969-4c80-b35d-2842e629e42d,0b836418-3b19-4689-85af-f7afb667c8e2,ME,NA,Payment,Desktop,3,297.46,0,0
2025-09-02 00:02:56.581670,307.63,USD,09a3cfa4-25f5-46e7-93f9-efe2aaab5b23,be57ad89-a7d7-49ea-8cb4-11d84064d53c,CO,SD,Transfer,Mobile,7,311.46,1,0
2025-09-21 23:30:59.737101,173.37,USD,03779e5e-5b54-4372-8d98-da0067621549,89cc9f24-c5e8-4f21-b09e-70a1c78d51b2,SA,IR,Transfer,Tablet,7,347.83,1,0
2025-09-12 15:17:16.614058,806.83,USD,99ff27cc-ca22-48a1-bd92-5c11de4d045f,a441afc0-ebff-4521-b2ec-0fd9fe8fdcf0,IL,CM,Payment,Desktop,1,838.26,1,0
2025-09-19 16:19:43.895828,1074.85,USD,d634aa48-d28f-4f87-a897-facf1d7b93df,8d48df07-4a14-45be-902c-e17517f7ed06,NA,IS,Transfer,Mobile,1,912.49,1,0
2025-09-13 16:15:49.725991,1077.08,USD,8a15de34-0231-42a3-bae2-e83d6960e444,492a261a-f909-44c4-b1dd-dd2ebfb11d09,GY,BS,Payment,Mobile,8,997.55,0,0
2025-09-03 17:25:46.590727,648.66,USD,0d3e96dc-db71-439d-8f27-f0b3ceae3e6b,a242ed3a-c6d3-4ff0-8779-8fd32fb5b883,HN,ZM,Transfer,Tablet,2,534.36,0,0
2025-09-06 01:42:05.461673,456.66,USD,b5db2354-32fc-4af3-91c4-f4792efa094c,9fecaf10-e9a5-4ba5-b3f3-2ff61b464583,MK,BT,Transfer,Tablet,4,439.02,0,0
2025-09-27 13:47:05.363593,873.86,USD,d5eb88d1-aeac-4f61-aded-3297c2b4d407,24f2f2cb-9b06-4b11-b69d-ee66fc654fe9,UA,ID,Payment,Mobile,5,763.37,1,0
2025-09-15 23:26:58.955044,351.77,USD,b808fed9-50b3-430f-9491-2281ed2f9a62,beda64d5-58d8-4d76-94c7-5faaa4d35fae,VU,MT,Payment,Tablet,2,424.15,0,0
2025-09-17 22:29:40.151515,669.19,USD,b7d694e1-5c2c-4b85-9c21-eb068dc917cc,d07ac894-80db-491b-9daa-97d042ab8a6f,CD,BN,Transfer,Mobile,5,722.5,1,0
2025-09-20 19:43:09.557586,296.58,USD,9626a4d3-91bb-4b4a-aa40-1ddf2eff3601,1f3e4e6e-5093-4161-8458-281483a36861,LB,SM,Payment,Tablet,4,220.8,0,0
2025-09-05 14:28:47.839207,461.23,USD,2fa1465f-e668-476b-8eee-62069d1a47f7,318f0fe8-329b-4d1d-8837-d92e4f0313c9,MA,ST,Transfer,Mobile,3,504.3,0,0
2025-09-12 16:11:41.932122,675.52,USD,ae407b53-b309-425b-afa5-b6f5e008690f,0fd12407-86d7-43cb-a743-c97c66629a2f,BJ,SY,Payment,Desktop,2,887.34,1,0
2025-09-30 11:12:09.085726,791.04,USD,16b1b705-524b-4e60-8ad4-aaff156c20f6,c1fce5de-e0a8-471e-9a76-354d8e6f4eaa,SA,MC,Transfer,Mobile,5,730.12,1,0
2025-09-17 14:25:18.634302,221.93,USD,f75b7bdc-914d-4c13-a29e-d12e2af10841,6530d83e-8021-4759-aabe-db392f038a84,TH,MU,Transfer,Mobile,6,550.97,1,0
2025-09-22 06:25:44.312065,610.58,USD,32fb92e9-2dea-4ce6-b065-ada1d8533d05,feda551b-9ea5-4b8e-a091-767591b22640,LS,GM,Payment,Desktop,3,591.16,1,0
2025-09-10 22:02:12.291867,54.83,USD,2af8c618-e611-4ce7-800f-ab7dd208cbab,983de9c6-9033-4a3d-8184-34cd9154a999,DJ,HT,Transfer,Desktop,5,80.29,0,0
2025-09-22 06:05:11.939318,492.5,USD,8ed4afe3-cdda-47c9-aae2-26aca2c1672d,fea7a84c-baf1-4ce7-a88e-18068a8f420b,CR,BO,Transfer,Tablet,8,466.83,0,0
2025-09-08 21:40:47.022211,790.99,USD,bcf14966-5c84-4639-a87d-3b99183661e3,467943b7-6e63-412f-89cc-b66e73079dc7,NO,DJ,Transfer,Desktop,3,584.72,1,0
2025-09-03 11:42:27.998334,191.2,USD,3dc1c016-6136-4d27-9dba-42e3f3d0e432,e9cc8ba2-65ca-41db-bdc8-b706134bc67b,KZ,TJ,Transfer,Desktop,9,250.12,0,0
2025-09-10 15:48:44.347544,1414.62,USD,298e692e-1d8a-4fd1-be22-3963cdee371d,dbaa37d8-6fe9-4da8-876d-91c13eaa4360,MZ,NO,Payment,Tablet,1,915.01,1,0
2025-09-27 15:49:08.366270,723.45,USD,17b6e8c0-1748-461e-9b5e-cbf2356f55a9,88ed78c2-5889-4791-ad5c-e0cafb2fe6b0,TD,UA,Transfer,Mobile,2,631.52,1,0
2025-09-15 11:11:26.964857,328.67,USD,8d869369-faf5-429d-8842-c2c7809d657c,70999d63-5e06-4625-a88a-1910341ca4ad,NE,AR,Transfer,Mobile,4,358.57,0,0
2025-09-08 23:32:23.223363,523.9,USD,5de6738c-5662-4d91-967d-33d8fb2651a0,487097bc-19ee-42b5-9398-3ede701d0b89,VU,CG,Transfer,Mobile,1,492.39,0,0
2025-09-25 23:08:30.274846,1064.66,USD,d715fd4e-11b1-4ae1-8e14-b5890beb00d6,770fe9a1-0e5e-43eb-b932-2cbb20ffdc80,SO,HU,Transfer,Desktop,2,892.52,1,0
2025-09-18 08:39:36.233141,268.51,USD,eface1ce-4ebe-4831-a3fb-2c2c3f0a03e7,89be9be0-e717-4259-b28d-59df2d75f1fd,IT,VU,Payment,Tablet,4,148.37,1,0
2025-09-13 22:08:09.567877,299.46,USD,525ad5bf-62cd-4257-9835-e08eeb1ea383,93eb1581-551b-4831-8b82-29805954dd1a,YE,MT,Payment,Tablet,8,354.15,0,0
2025-09-25 14:43:05.508318,150.48,USD,b6c9270d-2bea-46c9-9b70-4c4303e21e4c,32bca2c2-5361-4ac4-9e7e-1edfca975b81,NR,VN,Transfer,Desktop,8,122.75,1,0
2025-09-01 02:57:23.494921,988.77,USD,40b0c4a2-2d8b-4941-830b-4a66149d429b,45f3139c-3470-4d22-9947-3af9e4a5e976,TV,MA,Transfer,Mobile,3,754.85,1,0
2025-09-16 02:27:04.175309,301.25,USD,47d1d7f8-a697-4065-ac92-93b36bab94d0,09b0f75c-a352-40d0-947a-4c10206c7465,IS,FJ,Transfer,Tablet,9,402.33,1,0
2025-09-14 11:28:07.110043,468.62,USD,43abda19-6893-4c19-b3fb-cf4fd3b88461,905e653d-e2a2-438b-92c6-efd615ffe8d5,EE,BN,Transfer,Desktop,4,380.93,0,0
2025-09-27 01:21:10.321085,348.9,USD,09a3cfa4-25f5-46e7-93f9-efe2aaab5b23,1bf827e6-29f8-4c99-9f77-d400b72a232f,CO,DJ,Payment,Tablet,5,326.74,1,0
2025-09-20 16:01:19.024369,912.34,USD,4dad5df7-1ceb-4ed1-b97b-364f4e2b3b24,e0d63973-338e-42d2-a1ef-114cb899c4ab,CR,PE,Transfer,Tablet,4,594.93,1,0
2025-09-30 14:26:41.163547,9896.59,USD,5ff5be8b-a221-4f3d-9fca-77432065e474,e047382c-48a8-4bec-a54a-8f22230cb59c,EG,KY,Transfer,Desktop,25,185.17888508975273,1,1
2025-09-05 06:44:38.279618,372.68,USD,ed5c0539-e339-45c5-85c7-f86282c0ec22,534fae2f-ae89-47c0-949c-1ad7a8f4caad,CZ,CY,Transfer,Tablet,7,390.92,0,0
2025-09-11 16:06:01.203588,536.21,USD,850ec590-ac25-421f-8dcc-ecd229a3bf34,7732862c-c26d-416c-ab89-89a9b6301110,BZ,NE,Transfer,Tablet,8,532.93,1,0
2025-09-30 07:33:07.823109,508.3,USD,3c638067-d8ea-44ed-8697-df4be208f30c,653fc6f5-217e-4cec-9fbd-916eb48bb181,MZ,KE,Payment,Desktop,10,388.98,1,0
2025-09-08 19:09:01.797527,177.69,USD,f6d4bc2c-b02f-43d2-bbb7-abf1eb35b930,e97eb753-cca4-4ecf-a124-63b7f5ada76c,ER,GE,Transfer,Tablet,4,280.57,1,0
2025-09-20 18:56:03.871251,123.46,USD,bd19948d-38b3-4f1b-8125-4d0a69884a6c,dd7d8146-fd0e-4189-b569-dc4b853a13b0,DK,MC,Transfer,Desktop,5,92.04,0,0
2025-09-16 01:17:10.525245,603.93,USD,442ab32b-45f3-4df7-8c4e-3b54342c8cc2,1bbef29c-c8bf-4c3c-8116-89b7e6b4d96c,NR,IN,Transfer,Tablet,8,553.41,1,0
2025-09-17 16:01:42.008244,405.18,USD,04204590-72bf-4ec0-91ab-e7ca4c701589,26708c31-5a85-4682-9103-4f001cd3401d,TJ,TH,Payment,Tablet,6,722.04,0,0
2025-09-20 04:13:27.827701,904.19,USD,7539e664-2878-42d2-aa43-53061895ab29,ccdb8b61-aae1-4014-81e7-74f6721f1112,ZW,GT,Payment,Desktop,10,965.58,0,0
2025-09-14 15:18:49.175300,123.95,USD,1963a0ec-14ab-460d-97a4-70de434677e9,9f4a21a8-9a02-461b-8e80-8506d4c880ab,SR,LY,Payment,Tablet,6,159.94,0,0
2025-09-07 00:42:47.750479,352.51,USD,ad2501bc-9caa-4837-94d3-4d101824c091,fec9586b-e74d-4ec6-87db-a064d30e02de,LK,BJ,Transfer,Tablet,1,511.87,0,0
2025-09-02 09:44:14.414870,977.84,USD,36c43306-03c2-491f-a242-d58e0fbc63c8,45a77edf-140d-4eb8-b3af-e84d80542138,RS,EG,Payment,Desktop,2,670.9,0,0
2025-09-05 20:34:16.830951,876.4,USD,8854f612-2146-4b0d-a8b3-7856f15f45f2,b05093c7-a55c-45bb-82f8-cd534c252602,CU,RO,Payment,Tablet,9,974.76,0,0
2025-09-25 08:52:32.952045,131.39,USD,b63f06a8-61ed-47ab-bdc9-3d191c5a4303,a471d17e-3405-42b1-bbd8-eeeceefb71ae,SR,LU,Payment,Tablet,1,139.18,0,0
2025-09-06 21:19:30.105364,453.42,USD,f4c51908-4d60-4ef8-8061-1919ed9132ad,68cd458f-9144-44f0-bcc5-49fe7652a275,WS,KI,Payment,Desktop,5,755.28,0,0
2025-09-19 16:07:02.686127,1412.49,USD,83a82da5-72c5-4877-af9f-9514e38213d9,1a04763d-a031-41c0-b55b-73ca34979cb7,NO,PE,Transfer,Mobile,1,878.19,0,0
2025-09-12 09:03:23.150992,158.03,USD,8bcb856d-af23-4ff2-a9db-673b1bffed33,e34f9ec4-ade7-42b4-8b88-10bf75864dba,FI,IE,Payment,Mobile,5,261.87,1,0
2025-09-02 22:33:57.697491,404.9,USD,c7bc766c-0228-4ce4-a4df-38a795214019,b6bd2830-a49e-4e1b-b9b9-4156aecb6629,TN,LV,Payment,Mobile,5,551.71,1,0
2025-09-26 10:33:03.358160,691.18,USD,59a4d6d1-fe3e-4e71-bab2-69c2db8cea3d,9ff0c336-9690-4b22-801b-6e0e71fd7539,NG,LS,Transfer,Tablet,7,816.83,0,0
2025-09-15 10:55:09.573298,80.74,USD,0bea5bfd-e50d-43ff-ada5-e1a48107a495,f0c770e5-201f-40b6-8033-fac0ae94ca81,GR,BZ,Payment,Mobile,10,251.72,1,0
2025-09-13 18:02:00.096051,284.77,USD,ee012d7b-7925-48fe-8701-ec334731b7fb,30966453-3b26-4947-bb44-5b611e793ab9,MX,KP,Transfer,Desktop,1,262.43,0,0
2025-09-15 04:57:57.698201,732.07,USD,e5561f6b-794e-4568-9aa2-16020f0bbbf3,8981e144-2128-4d79-9f65-cdab846ebd1c,NL,NE,Transfer,Tablet,4,531.1,1,0
